Record_ID,MOF,Legante,Ligand_SMILES,Ligand_InChIKey,Famiglia_Legante,Metallo,Sale_Metallico,Counterion_Class,Hydration_Number,Oxidation_State,Solvente,Solvent_1,Solvent_1_mL,Solvent_2,Solvent_2_mL,Solvent_3,Solvent_3_mL,Solvent_4,Solvent_4_mL,Solvent_5,Solvent_5_mL,Additivo_Colinker,mmol_Additive,Temperatura_C,Tempo_ore,mmol_Legante,mmol_Sale,Rapporto_LM,Volume_solvente_mL,Heating_Method,Microwave_Power_W,Workup,Outcome_Class,Outcome_Label,Outcome_Raw_Score,Outcome_Score_Scale,Outcome_Mapping_Rule,Curation_Policy,Yield_percent,BET_m2_g,PXRD_Confirmed,SCXRD_Confirmed,Evidence_Type,Evidence_Statement,Source_DOI,Source_Data_DOI,Article_Title,Extraction_Method,Extraction_Note,Protocol_Completeness,Precursor_Qualification,Experiment_Generation,Evidence_Quality_Weight
V11-HKUST-G2-21,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,iPrOH 1 mL,H2O,0.0,DMF,0.0,EtOH,0.0,MeOH,0.0,iPrOH,1.0,Nessuno,,179,0.03333333333333333,,,1.1111111111111112,1.0,Automated microwave synthesis,150,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.4,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G2-21; normalized crystallinity/phase-purity score 0.4.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,2.0,0.85
V11-HKUST-G2-22,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 0.5 mL / iPrOH 2.5 mL,H2O,0.5,DMF,0.0,EtOH,0.0,MeOH,0.0,iPrOH,2.5,Nessuno,,173,0.21666666666666667,,,0.8474576271186441,3.0,Automated microwave synthesis,180,Not encoded in the published Supplementary Data 1 table.,0,Very low target crystallinity / failed target synthesis,0.2,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G2-22; normalized crystallinity/phase-purity score 0.2.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,2.0,0.85
V11-HKUST-G2-23,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 0.5 mL / EtOH 4.5 mL / MeOH 0.55 mL / iPrOH 0.15 mL,H2O,0.5,DMF,0.0,EtOH,4.5,MeOH,0.55,iPrOH,0.15,Nessuno,,157,0.75,,,0.9090909090909091,5.7,Automated microwave synthesis,172,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.65,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G2-23; normalized crystallinity/phase-purity score 0.65.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,2.0,0.85
V11-HKUST-G2-24,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 0.5 mL / MeOH 4 mL,H2O,0.5,DMF,0.0,EtOH,0.0,MeOH,4.0,iPrOH,0.0,Nessuno,,127,0.6333333333333333,,,0.6289308176100629,4.5,Automated microwave synthesis,190,Not encoded in the published Supplementary Data 1 table.,2,High-crystallinity target MOF,0.85,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,1357.0,True,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G2-24; normalized crystallinity/phase-purity score 0.85.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,2.0,0.85
V11-HKUST-G2-25,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 4.5 mL / EtOH 0.5 mL / iPrOH 0.5 mL,H2O,4.5,DMF,0.0,EtOH,0.5,MeOH,0.0,iPrOH,0.5,Nessuno,,101,0.9,,,0.5988023952095809,5.5,Automated microwave synthesis,200,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.65,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G2-25; normalized crystallinity/phase-purity score 0.65.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,2.0,0.85
V11-HKUST-G2-26,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 0.15 mL / DMF 4.65 mL / EtOH 0.1 mL / iPrOH 1 mL,H2O,0.15,DMF,4.65,EtOH,0.1,MeOH,0.0,iPrOH,1.0,Nessuno,,116,0.9833333333333333,,,1.25,5.9,Automated microwave synthesis,241,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.7,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G2-26; normalized crystallinity/phase-purity score 0.7.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,2.0,0.85
V11-HKUST-G2-27,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 1.5 mL / DMF 1.5 mL / EtOH 1.5 mL / MeOH 1.5 mL / iPrOH 2 mL,H2O,1.5,DMF,1.5,EtOH,1.5,MeOH,1.5,iPrOH,2.0,Nessuno,,143,0.03333333333333333,,,1.25,8.0,Automated microwave synthesis,200,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.7,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G2-27; normalized crystallinity/phase-purity score 0.7.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,2.0,0.85
V11-HKUST-G2-28,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,DMF 3 mL / EtOH 4.5 mL,H2O,0.0,DMF,3.0,EtOH,4.5,MeOH,0.0,iPrOH,0.0,Nessuno,,140,0.05,,,1.1627906976744187,7.5,Automated microwave synthesis,210,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.75,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G2-28; normalized crystallinity/phase-purity score 0.75.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,2.0,0.85
V11-HKUST-G2-29,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,EtOH 3.5 mL / iPrOH 0.5 mL,H2O,0.0,DMF,0.0,EtOH,3.5,MeOH,0.0,iPrOH,0.5,Nessuno,,128,0.03333333333333333,,,1.0204081632653061,4.0,Automated microwave synthesis,220,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.5,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G2-29; normalized crystallinity/phase-purity score 0.5.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,2.0,0.85
V11-HKUST-G2-30,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,DMF 4.5 mL / iPrOH 2 mL,H2O,0.0,DMF,4.5,EtOH,0.0,MeOH,0.0,iPrOH,2.0,Nessuno,,200,1.0,,,1.25,6.5,Automated microwave synthesis,240,Not encoded in the published Supplementary Data 1 table.,2,High-crystallinity target MOF,0.85,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,1607.0,True,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G2-30; normalized crystallinity/phase-purity score 0.85.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,2.0,0.85
V11-HKUST-G3-01,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,MeOH 4.5 mL / iPrOH 0.5 mL,H2O,0.0,DMF,0.0,EtOH,0.0,MeOH,4.5,iPrOH,0.5,Nessuno,,169,0.5333333333333333,,,1.1111111111111112,5.0,Automated microwave synthesis,236,Not encoded in the published Supplementary Data 1 table.,2,High-crystallinity target MOF,0.8,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,True,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G3-01; normalized crystallinity/phase-purity score 0.8.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,3.0,0.85
V11-HKUST-G3-02,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,DMF 3 mL / MeOH 0.5 mL,H2O,0.0,DMF,3.0,EtOH,0.0,MeOH,0.5,iPrOH,0.0,Nessuno,,108,0.08333333333333333,,,0.7299270072992701,3.5,Automated microwave synthesis,210,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.7,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G3-02; normalized crystallinity/phase-purity score 0.7.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,3.0,0.85
V11-HKUST-G3-03,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,MeOH 0.5 mL / iPrOH 0.5 mL,H2O,0.0,DMF,0.0,EtOH,0.0,MeOH,0.5,iPrOH,0.5,Nessuno,,101,0.1,,,0.5586592178770949,1.0,Automated microwave synthesis,150,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.65,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G3-03; normalized crystallinity/phase-purity score 0.65.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,3.0,0.85
V11-HKUST-G3-04,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,DMF 0.5 mL / EtOH 5 mL,H2O,0.0,DMF,0.5,EtOH,5.0,MeOH,0.0,iPrOH,0.0,Nessuno,,125,0.03333333333333333,,,1.1111111111111112,5.5,Automated microwave synthesis,210,Not encoded in the published Supplementary Data 1 table.,2,High-crystallinity target MOF,0.85,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,0.0,True,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G3-04; normalized crystallinity/phase-purity score 0.85.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,3.0,0.85
V11-HKUST-G3-05,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 0.5 mL / DMF 0.5 mL / EtOH 0.5 mL / iPrOH 3.5 mL,H2O,0.5,DMF,0.5,EtOH,0.5,MeOH,0.0,iPrOH,3.5,Nessuno,,140,0.3333333333333333,,,0.6666666666666666,5.0,Automated microwave synthesis,200,Not encoded in the published Supplementary Data 1 table.,2,High-crystallinity target MOF,0.85,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,1201.0,True,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G3-05; normalized crystallinity/phase-purity score 0.85.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,3.0,0.85
V11-HKUST-G3-06,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 3 mL / EtOH 3 mL,H2O,3.0,DMF,0.0,EtOH,3.0,MeOH,0.0,iPrOH,0.0,Nessuno,,140,0.5,,,0.6666666666666666,6.0,Automated microwave synthesis,150,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.6,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,1107.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G3-06; normalized crystallinity/phase-purity score 0.6.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,3.0,0.85
V11-HKUST-G3-07,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 3 mL / EtOH 3 mL,H2O,3.0,DMF,0.0,EtOH,3.0,MeOH,0.0,iPrOH,0.0,Nessuno,,140,0.6666666666666666,,,0.6666666666666666,6.0,Automated microwave synthesis,150,Not encoded in the published Supplementary Data 1 table.,1,Partially successful / poor target crystallinity,0.55,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,1028.0,False,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G3-07; normalized crystallinity/phase-purity score 0.55.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,3.0,0.85
V11-HKUST-G3-08,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 2 mL / DMF 1 mL / EtOH 2 mL,H2O,2.0,DMF,1.0,EtOH,2.0,MeOH,0.0,iPrOH,0.0,Nessuno,,140,0.2833333333333333,,,0.6666666666666666,5.0,Automated microwave synthesis,180,Not encoded in the published Supplementary Data 1 table.,2,High-crystallinity target MOF,0.8,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,931.0,True,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G3-08; normalized crystallinity/phase-purity score 0.8.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,3.0,0.85
V11-HKUST-G3-09,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 2 mL / DMF 2 mL / EtOH 1.5 mL,H2O,2.0,DMF,2.0,EtOH,1.5,MeOH,0.0,iPrOH,0.0,Nessuno,,140,0.3333333333333333,,,0.6666666666666666,5.5,Automated microwave synthesis,200,Not encoded in the published Supplementary Data 1 table.,2,High-crystallinity target MOF,0.9,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,748.0,True,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G3-09; normalized crystallinity/phase-purity score 0.9.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,3.0,0.85
V11-HKUST-G3-10,HKUST-1 / Cu-BTC,"benzene-1,3,5-tricarboxylic acid (H3BTC)",O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,Aromatic tricarboxylate,Cu,Cu nitrate (hydration not stated in Supplementary Data 1),nitrate,,2,H2O 1 mL / DMF 1 mL / EtOH 1.5 mL / MeOH 1 mL,H2O,1.0,DMF,1.0,EtOH,1.5,MeOH,1.0,iPrOH,0.0,Nessuno,,140,0.3333333333333333,,,0.6666666666666666,4.5,Automated microwave synthesis,200,Not encoded in the published Supplementary Data 1 table.,2,High-crystallinity target MOF,0.9,Normalized PXRD crystallinity and phase-purity fitness (0-1),Preregistered curation thresholds: <=0.30 class 0; 0.35-0.75 class 1; >=0.80 class 2. The continuous source score is retained.,V11-PXRD-NORMALIZED-0.30-0.80-v1,,666.0,True,False,PXRD FWHM plus phase-purity fitness,Published Supplementary Data 1 record G3-10; normalized crystallinity/phase-purity score 0.9.,10.1038/s41467-019-08483-9,10.24435/materialscloud:2018.0011/v3,Capturing chemical intuition in synthesis of metal-organic frameworks,direct_machine_readable_supplementary_csv,All nine experimental variables and the source outcome score were copied from the authors' CSV; absolute precursor amounts were not invented.,COMPLETE_CONDITIONS_RELATIVE_STOICHIOMETRY,Copper nitrate identity stated; hydration/absolute amount absent from shared CSV.,3.0,0.85
